title,fork,stars,watch,recent_time,writer,url,img
shadowsocks-windows,"16,403","57,915","2,459","Apr 26, 2021, 6:07 PM GMT+9",shadowsocks,https://github.com/shadowsocks/shadowsocks-windows,https://avatars.githubusercontent.com/u/3006190?s=48&v=4
Avalonia,"2,055","23,667",467,"Apr 19, 2024, 10:05 AM GMT+9",AvaloniaUI,https://github.com/AvaloniaUI/Avalonia,https://avatars.githubusercontent.com/u/14075148?s=48&v=4
CodeHub,610,"22,884","6,643","May 6, 2020, 11:29 AM GMT+9",CodeHubApp,https://github.com/CodeHubApp/CodeHub,https://avatars.githubusercontent.com/u/31394933?s=48&v=4
flatbuffers,"3,157","22,007",642,"Apr 18, 2024, 2:06 PM GMT+9",google,https://github.com/google/flatbuffers,https://avatars.githubusercontent.com/u/1342004?s=48&v=4
ILSpy,"3,244","20,162",710,"Apr 1, 2024, 10:06 PM GMT+9",icsharpcode,https://github.com/icsharpcode/ILSpy,https://avatars.githubusercontent.com/u/343434?s=48&v=4
CNTK,"4,301","17,453","1,253","Mar 15, 2019, 1:16 AM GMT+9",microsoft,https://github.com/microsoft/CNTK,https://avatars.githubusercontent.com/u/6154722?s=48&v=4
MaterialDesignInXamlToolkit,"3,365","14,608",509,"Nov 20, 2023, 2:51 PM GMT+9",MaterialDesignInXAML,https://github.com/MaterialDesignInXAML/MaterialDesignInXamlToolkit,https://avatars.githubusercontent.com/u/16655083?s=48&v=4
efcore,"3,081","13,324",910,"Apr 18, 2024, 4:48 PM GMT+9",dotnet,https://github.com/dotnet/efcore,https://avatars.githubusercontent.com/u/9141961?s=48&v=4
coreclr,"2,677","12,820",900,"Feb 1, 2020, 12:05 AM GMT+9",dotnet,https://github.com/dotnet/coreclr,https://avatars.githubusercontent.com/u/9141961?s=48&v=4
abp,"3,303","12,217",337,"Apr 19, 2024, 4:07 PM GMT+9",abpframework,https://github.com/abpframework/abp,https://avatars.githubusercontent.com/u/42068324?s=48&v=4
aspnetboilerplate,"3,756","11,562",780,"Mar 27, 2024, 7:53 PM GMT+9",aspnetboilerplate,https://github.com/aspnetboilerplate/aspnetboilerplate,https://avatars.githubusercontent.com/u/5957277?s=48&v=4
MonoGame,"2,815","10,789",468,"Apr 16, 2024, 7:05 PM GMT+9",MonoGame,https://github.com/MonoGame/MonoGame,https://avatars.githubusercontent.com/u/4772066?s=48&v=4
ArchiSteamFarm,"1,019","10,619",231,"Apr 19, 2024, 11:06 AM GMT+9",JustArchiNET,https://github.com/JustArchiNET/ArchiSteamFarm,https://avatars.githubusercontent.com/u/40950157?s=48&v=4
Newtonsoft.Json,"3,214","10,507",486,"Apr 17, 2024, 9:22 AM GMT+9",JamesNK,https://github.com/JamesNK/Newtonsoft.Json,https://avatars.githubusercontent.com/u/303201?s=48&v=4
duplicati,860,"10,153",191,"Apr 19, 2024, 4:49 PM GMT+9",duplicati,https://github.com/duplicati/duplicati,https://avatars.githubusercontent.com/u/8270231?s=48&v=4
BenchmarkDotNet,939,"10,005",264,"Apr 8, 2024, 6:18 PM GMT+9",dotnet,https://github.com/dotnet/BenchmarkDotNet,https://avatars.githubusercontent.com/u/9141961?s=48&v=4
choco,872,"9,851",230,"Apr 18, 2024, 10:07 PM GMT+9",chocolatey,https://github.com/chocolatey/choco,https://avatars.githubusercontent.com/u/811025?s=48&v=4
mal,"2,476","9,804",184,"Mar 6, 2022, 6:54 PM GMT+9",kanaka,https://github.com/kanaka/mal,https://avatars.githubusercontent.com/u/70127?s=48&v=4
CefSharp,"2,892","9,664",545,"Mar 24, 2024, 2:19 PM GMT+9",cefsharp,https://github.com/cefsharp/CefSharp,https://avatars.githubusercontent.com/u/5076038?s=48&v=4
MahApps.Metro,"2,443","9,121",448,"Apr 12, 2024, 4:44 AM GMT+9",MahApps,https://github.com/MahApps/MahApps.Metro,https://avatars.githubusercontent.com/u/1130789?s=48&v=4
