title,fork,stars,watch,recent_time,writer,url,img
django,"30,741","76,672","2,306","Apr 18, 2024, 12:38 AM GMT+9",django,https://github.com/django/django,https://avatars.githubusercontent.com/u/27804?s=48&v=4
awesome-cheatsheets,"5,908","37,459",719,"Apr 15, 2024, 5:53 PM GMT+9",LeCoupa,https://github.com/LeCoupa/awesome-cheatsheets,https://avatars.githubusercontent.com/u/1658644?s=48&v=4
sentry,"3,973","36,824",682,"Apr 19, 2024, 5:04 PM GMT+9",getsentry,https://github.com/getsentry/sentry,https://avatars.githubusercontent.com/u/1396951?s=48&v=4
django-rest-framework,"6,724","27,470",620,"Apr 8, 2024, 8:26 PM GMT+9",encode,https://github.com/encode/django-rest-framework,https://avatars.githubusercontent.com/u/19159390?s=48&v=4
plane,"1,249","23,874",95,"Apr 19, 2024, 3:29 PM GMT+9",makeplane,https://github.com/makeplane/plane,https://avatars.githubusercontent.com/u/115727700?s=48&v=4
jumpserver,"5,192","23,617",656,"Apr 19, 2024, 12:21 PM GMT+9",jumpserver,https://github.com/jumpserver/jumpserver,https://avatars.githubusercontent.com/u/6006570?s=48&v=4
wagtail,"3,664","17,171",340,"Apr 19, 2024, 4:09 PM GMT+9",wagtail,https://github.com/wagtail/wagtail,https://avatars.githubusercontent.com/u/23708009?s=48&v=4
paperless-ngx,857,"16,599",96,"Apr 19, 2024, 5:13 PM GMT+9",paperless-ngx,https://github.com/paperless-ngx/paperless-ngx,https://avatars.githubusercontent.com/u/99562962?s=48&v=4
netbox,"2,419","14,907",408,"Apr 18, 2024, 5:18 AM GMT+9",netbox-community,https://github.com/netbox-community/netbox,https://avatars.githubusercontent.com/u/44905828?s=48&v=4
awx,"3,324","13,399",374,"Apr 19, 2024, 4:17 AM GMT+9",ansible,https://github.com/ansible/awx,https://avatars.githubusercontent.com/u/1507452?s=48&v=4
Zappa,"1,205","11,892",250,"Feb 21, 2021, 1:10 AM GMT+9",Miserlou,https://github.com/Miserlou/Zappa,https://avatars.githubusercontent.com/u/139987?s=48&v=4
cookiecutter-django,"2,792","11,526",200,"Apr 19, 2024, 5:06 PM GMT+9",cookiecutter,https://github.com/cookiecutter/cookiecutter-django,https://avatars.githubusercontent.com/u/12502901?s=48&v=4
django-cms,"3,044","9,888",394,"Apr 19, 2024, 12:04 AM GMT+9",django-cms,https://github.com/django-cms/django-cms,https://avatars.githubusercontent.com/u/69975235?s=48&v=4
django-allauth,"2,924","8,860",190,"Apr 13, 2024, 3:26 AM GMT+9",pennersr,https://github.com/pennersr/django-allauth,https://avatars.githubusercontent.com/u/201022?s=48&v=4
awesome-django,"1,201","8,462",237,"Mar 29, 2024, 3:43 AM GMT+9",wsvincent,https://github.com/wsvincent/awesome-django,https://avatars.githubusercontent.com/u/766418?s=48&v=4
healthchecks,762,"7,263",96,"Apr 18, 2024, 9:36 PM GMT+9",healthchecks,https://github.com/healthchecks/healthchecks,https://avatars.githubusercontent.com/u/13053880?s=48&v=4
librephotos,278,"6,500",54,"Apr 19, 2024, 1:15 AM GMT+9",LibrePhotos,https://github.com/LibrePhotos/librephotos,https://avatars.githubusercontent.com/u/75512318?s=48&v=4
DjangoBlog,"2,607","6,254",173,"Apr 9, 2024, 4:48 PM GMT+9",liangliangyy,https://github.com/liangliangyy/DjangoBlog,https://avatars.githubusercontent.com/u/3077549?s=48&v=4
django-ninja,366,"6,180",73,"Apr 12, 2024, 8:04 PM GMT+9",vitalik,https://github.com/vitalik/django-ninja,https://avatars.githubusercontent.com/u/95222?s=48&v=4
pyinstrument,219,"6,104",53,"Mar 12, 2024, 5:47 PM GMT+9",joerick,https://github.com/joerick/pyinstrument,https://avatars.githubusercontent.com/u/1244307?s=48&v=4
